,created_at,id,id_str,text,truncated,entities,metadata,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user,geo,coordinates,place,contributors,retweeted_status,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,possibly_sensitive,extended_entities
utc_offset,Wed Nov 02 14:00:35 +0000 2022,1587806884702060546,1587806884702060546,"Rejoignez-nous demain:

https://t.co/1chXr2os1L

#énergie #solaire #tunisie #maroc #algerie https://t.co/sthccsdGyE",False,,,"<a href=""https://publer.io"" rel=""nofollow"">Publer.io</a>",,,,,,,,,,,,False,0,0,False,False,fr,False,
time_zone,Wed Nov 02 14:00:35 +0000 2022,1587806884702060546,1587806884702060546,"Rejoignez-nous demain:

https://t.co/1chXr2os1L

#énergie #solaire #tunisie #maroc #algerie https://t.co/sthccsdGyE",False,,,"<a href=""https://publer.io"" rel=""nofollow"">Publer.io</a>",,,,,,,,,,,,False,0,0,False,False,fr,False,
geo_enabled,Wed Nov 02 14:00:35 +0000 2022,1587806884702060546,1587806884702060546,"Rejoignez-nous demain:

https://t.co/1chXr2os1L

#énergie #solaire #tunisie #maroc #algerie https://t.co/sthccsdGyE",False,,,"<a href=""https://publer.io"" rel=""nofollow"">Publer.io</a>",,,,,,True,,,,,,False,0,0,False,False,fr,False,
verified,Wed Nov 02 14:00:35 +0000 2022,1587806884702060546,1587806884702060546,"Rejoignez-nous demain:

https://t.co/1chXr2os1L

#énergie #solaire #tunisie #maroc #algerie https://t.co/sthccsdGyE",False,,,"<a href=""https://publer.io"" rel=""nofollow"">Publer.io</a>",,,,,,False,,,,,,False,0,0,False,False,fr,False,
statuses_count,Wed Nov 02 14:00:35 +0000 2022,1587806884702060546,1587806884702060546,"Rejoignez-nous demain:

https://t.co/1chXr2os1L

#énergie #solaire #tunisie #maroc #algerie https://t.co/sthccsdGyE",False,,,"<a href=""https://publer.io"" rel=""nofollow"">Publer.io</a>",,,,,,2717,,,,,,False,0,0,False,False,fr,False,
lang,Wed Nov 02 14:00:35 +0000 2022,1587806884702060546,1587806884702060546,"Rejoignez-nous demain:

https://t.co/1chXr2os1L

#énergie #solaire #tunisie #maroc #algerie https://t.co/sthccsdGyE",False,,,"<a href=""https://publer.io"" rel=""nofollow"">Publer.io</a>",,,,,,,,,,,,False,0,0,False,False,fr,False,
contributors_enabled,Wed Nov 02 14:00:35 +0000 2022,1587806884702060546,1587806884702060546,"Rejoignez-nous demain:

https://t.co/1chXr2os1L

#énergie #solaire #tunisie #maroc #algerie https://t.co/sthccsdGyE",False,,,"<a href=""https://publer.io"" rel=""nofollow"">Publer.io</a>",,,,,,False,,,,,,False,0,0,False,False,fr,False,
is_translator,Wed Nov 02 14:00:35 +0000 2022,1587806884702060546,1587806884702060546,"Rejoignez-nous demain:

https://t.co/1chXr2os1L

#énergie #solaire #tunisie #maroc #algerie https://t.co/sthccsdGyE",False,,,"<a href=""https://publer.io"" rel=""nofollow"">Publer.io</a>",,,,,,False,,,,,,False,0,0,False,False,fr,False,
is_translation_enabled,Wed Nov 02 14:00:35 +0000 2022,1587806884702060546,1587806884702060546,"Rejoignez-nous demain:

https://t.co/1chXr2os1L

#énergie #solaire #tunisie #maroc #algerie https://t.co/sthccsdGyE",False,,,"<a href=""https://publer.io"" rel=""nofollow"">Publer.io</a>",,,,,,False,,,,,,False,0,0,False,False,fr,False,
profile_background_color,Wed Nov 02 14:00:35 +0000 2022,1587806884702060546,1587806884702060546,"Rejoignez-nous demain:

https://t.co/1chXr2os1L

#énergie #solaire #tunisie #maroc #algerie https://t.co/sthccsdGyE",False,,,"<a href=""https://publer.io"" rel=""nofollow"">Publer.io</a>",,,,,,000000,,,,,,False,0,0,False,False,fr,False,
profile_background_image_url,Wed Nov 02 14:00:35 +0000 2022,1587806884702060546,1587806884702060546,"Rejoignez-nous demain:

https://t.co/1chXr2os1L

#énergie #solaire #tunisie #maroc #algerie https://t.co/sthccsdGyE",False,,,"<a href=""https://publer.io"" rel=""nofollow"">Publer.io</a>",,,,,,http://abs.twimg.com/images/themes/theme1/bg.png,,,,,,False,0,0,False,False,fr,False,
profile_background_image_url_https,Wed Nov 02 14:00:35 +0000 2022,1587806884702060546,1587806884702060546,"Rejoignez-nous demain:

https://t.co/1chXr2os1L

#énergie #solaire #tunisie #maroc #algerie https://t.co/sthccsdGyE",False,,,"<a href=""https://publer.io"" rel=""nofollow"">Publer.io</a>",,,,,,https://abs.twimg.com/images/themes/theme1/bg.png,,,,,,False,0,0,False,False,fr,False,
profile_background_tile,Wed Nov 02 14:00:35 +0000 2022,1587806884702060546,1587806884702060546,"Rejoignez-nous demain:

https://t.co/1chXr2os1L

#énergie #solaire #tunisie #maroc #algerie https://t.co/sthccsdGyE",False,,,"<a href=""https://publer.io"" rel=""nofollow"">Publer.io</a>",,,,,,False,,,,,,False,0,0,False,False,fr,False,
profile_image_url,Wed Nov 02 14:00:35 +0000 2022,1587806884702060546,1587806884702060546,"Rejoignez-nous demain:

https://t.co/1chXr2os1L

#énergie #solaire #tunisie #maroc #algerie https://t.co/sthccsdGyE",False,,,"<a href=""https://publer.io"" rel=""nofollow"">Publer.io</a>",,,,,,http://pbs.twimg.com/profile_images/1488221920260730881/YmrgdThz_normal.jpg,,,,,,False,0,0,False,False,fr,False,
profile_image_url_https,Wed Nov 02 14:00:35 +0000 2022,1587806884702060546,1587806884702060546,"Rejoignez-nous demain:

https://t.co/1chXr2os1L

#énergie #solaire #tunisie #maroc #algerie https://t.co/sthccsdGyE",False,,,"<a href=""https://publer.io"" rel=""nofollow"">Publer.io</a>",,,,,,https://pbs.twimg.com/profile_images/1488221920260730881/YmrgdThz_normal.jpg,,,,,,False,0,0,False,False,fr,False,
profile_banner_url,Wed Nov 02 14:00:35 +0000 2022,1587806884702060546,1587806884702060546,"Rejoignez-nous demain:

https://t.co/1chXr2os1L

#énergie #solaire #tunisie #maroc #algerie https://t.co/sthccsdGyE",False,,,"<a href=""https://publer.io"" rel=""nofollow"">Publer.io</a>",,,,,,https://pbs.twimg.com/profile_banners/1066736605988380673/1543165080,,,,,,False,0,0,False,False,fr,False,
profile_link_color,Wed Nov 02 14:00:35 +0000 2022,1587806884702060546,1587806884702060546,"Rejoignez-nous demain:

https://t.co/1chXr2os1L

#énergie #solaire #tunisie #maroc #algerie https://t.co/sthccsdGyE",False,,,"<a href=""https://publer.io"" rel=""nofollow"">Publer.io</a>",,,,,,339933,,,,,,False,0,0,False,False,fr,False,
profile_sidebar_border_color,Wed Nov 02 14:00:35 +0000 2022,1587806884702060546,1587806884702060546,"Rejoignez-nous demain:

https://t.co/1chXr2os1L

#énergie #solaire #tunisie #maroc #algerie https://t.co/sthccsdGyE",False,,,"<a href=""https://publer.io"" rel=""nofollow"">Publer.io</a>",,,,,,000000,,,,,,False,0,0,False,False,fr,False,
profile_sidebar_fill_color,Wed Nov 02 14:00:35 +0000 2022,1587806884702060546,1587806884702060546,"Rejoignez-nous demain:

https://t.co/1chXr2os1L

#énergie #solaire #tunisie #maroc #algerie https://t.co/sthccsdGyE",False,,,"<a href=""https://publer.io"" rel=""nofollow"">Publer.io</a>",,,,,,000000,,,,,,False,0,0,False,False,fr,False,
profile_text_color,Wed Nov 02 14:00:35 +0000 2022,1587806884702060546,1587806884702060546,"Rejoignez-nous demain:

https://t.co/1chXr2os1L

#énergie #solaire #tunisie #maroc #algerie https://t.co/sthccsdGyE",False,,,"<a href=""https://publer.io"" rel=""nofollow"">Publer.io</a>",,,,,,000000,,,,,,False,0,0,False,False,fr,False,
profile_use_background_image,Wed Nov 02 14:00:35 +0000 2022,1587806884702060546,1587806884702060546,"Rejoignez-nous demain:

https://t.co/1chXr2os1L

#énergie #solaire #tunisie #maroc #algerie https://t.co/sthccsdGyE",False,,,"<a href=""https://publer.io"" rel=""nofollow"">Publer.io</a>",,,,,,False,,,,,,False,0,0,False,False,fr,False,
has_extended_profile,Wed Nov 02 14:00:35 +0000 2022,1587806884702060546,1587806884702060546,"Rejoignez-nous demain:

https://t.co/1chXr2os1L

#énergie #solaire #tunisie #maroc #algerie https://t.co/sthccsdGyE",False,,,"<a href=""https://publer.io"" rel=""nofollow"">Publer.io</a>",,,,,,False,,,,,,False,0,0,False,False,fr,False,
default_profile,Wed Nov 02 14:00:35 +0000 2022,1587806884702060546,1587806884702060546,"Rejoignez-nous demain:

https://t.co/1chXr2os1L

#énergie #solaire #tunisie #maroc #algerie https://t.co/sthccsdGyE",False,,,"<a href=""https://publer.io"" rel=""nofollow"">Publer.io</a>",,,,,,False,,,,,,False,0,0,False,False,fr,False,
default_profile_image,Wed Nov 02 14:00:35 +0000 2022,1587806884702060546,1587806884702060546,"Rejoignez-nous demain:

https://t.co/1chXr2os1L

#énergie #solaire #tunisie #maroc #algerie https://t.co/sthccsdGyE",False,,,"<a href=""https://publer.io"" rel=""nofollow"">Publer.io</a>",,,,,,False,,,,,,False,0,0,False,False,fr,False,
following,Wed Nov 02 14:00:35 +0000 2022,1587806884702060546,1587806884702060546,"Rejoignez-nous demain:

https://t.co/1chXr2os1L

#énergie #solaire #tunisie #maroc #algerie https://t.co/sthccsdGyE",False,,,"<a href=""https://publer.io"" rel=""nofollow"">Publer.io</a>",,,,,,,,,,,,False,0,0,False,False,fr,False,
follow_request_sent,Wed Nov 02 14:00:35 +0000 2022,1587806884702060546,1587806884702060546,"Rejoignez-nous demain:

https://t.co/1chXr2os1L

#énergie #solaire #tunisie #maroc #algerie https://t.co/sthccsdGyE",False,,,"<a href=""https://publer.io"" rel=""nofollow"">Publer.io</a>",,,,,,,,,,,,False,0,0,False,False,fr,False,
notifications,Wed Nov 02 14:00:35 +0000 2022,1587806884702060546,1587806884702060546,"Rejoignez-nous demain:

https://t.co/1chXr2os1L

#énergie #solaire #tunisie #maroc #algerie https://t.co/sthccsdGyE",False,,,"<a href=""https://publer.io"" rel=""nofollow"">Publer.io</a>",,,,,,,,,,,,False,0,0,False,False,fr,False,
translator_type,Wed Nov 02 14:00:35 +0000 2022,1587806884702060546,1587806884702060546,"Rejoignez-nous demain:

https://t.co/1chXr2os1L

#énergie #solaire #tunisie #maroc #algerie https://t.co/sthccsdGyE",False,,,"<a href=""https://publer.io"" rel=""nofollow"">Publer.io</a>",,,,,,none,,,,,,False,0,0,False,False,fr,False,
withheld_in_countries,Wed Nov 02 14:00:35 +0000 2022,1587806884702060546,1587806884702060546,"Rejoignez-nous demain:

https://t.co/1chXr2os1L

#énergie #solaire #tunisie #maroc #algerie https://t.co/sthccsdGyE",False,,,"<a href=""https://publer.io"" rel=""nofollow"">Publer.io</a>",,,,,,[],,,,,,False,0,0,False,False,fr,False,
hashtags,Wed Nov 02 14:00:35 +0000 2022,1587806884421058560,1587806884421058560,"We’re shining a light on #NationalDiabetesAwarenessMonth. Thanks to amazing healthcare professionals, new therapies… https://t.co/eiG2MkKN70",True,"[{'text': 'NationalDiabetesAwarenessMonth', 'indices': [25, 56]}]",,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",,,,,,,,,,,,False,0,0,False,False,en,False,
symbols,Wed Nov 02 14:00:35 +0000 2022,1587806884421058560,1587806884421058560,"We’re shining a light on #NationalDiabetesAwarenessMonth. Thanks to amazing healthcare professionals, new therapies… https://t.co/eiG2MkKN70",True,[],,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",,,,,,,,,,,,False,0,0,False,False,en,False,
user_mentions,Wed Nov 02 14:00:35 +0000 2022,1587806884421058560,1587806884421058560,"We’re shining a light on #NationalDiabetesAwarenessMonth. Thanks to amazing healthcare professionals, new therapies… https://t.co/eiG2MkKN70",True,[],,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",,,,,,,,,,,,False,0,0,False,False,en,False,
urls,Wed Nov 02 14:00:35 +0000 2022,1587806884421058560,1587806884421058560,"We’re shining a light on #NationalDiabetesAwarenessMonth. Thanks to amazing healthcare professionals, new therapies… https://t.co/eiG2MkKN70",True,"[{'url': 'https://t.co/eiG2MkKN70', 'expanded_url': 'https://twitter.com/i/web/status/1587806884421058560', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",,,,,,,,,,,,False,0,0,False,False,en,False,
iso_language_code,Wed Nov 02 14:00:35 +0000 2022,1587806884421058560,1587806884421058560,"We’re shining a light on #NationalDiabetesAwarenessMonth. Thanks to amazing healthcare professionals, new therapies… https://t.co/eiG2MkKN70",True,,en,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",,,,,,,,,,,,False,0,0,False,False,en,False,
result_type,Wed Nov 02 14:00:35 +0000 2022,1587806884421058560,1587806884421058560,"We’re shining a light on #NationalDiabetesAwarenessMonth. Thanks to amazing healthcare professionals, new therapies… https://t.co/eiG2MkKN70",True,,recent,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",,,,,,,,,,,,False,0,0,False,False,en,False,
id,Wed Nov 02 14:00:35 +0000 2022,1587806884421058560,1587806884421058560,"We’re shining a light on #NationalDiabetesAwarenessMonth. Thanks to amazing healthcare professionals, new therapies… https://t.co/eiG2MkKN70",True,,,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",,,,,,2875568656,,,,,,False,0,0,False,False,en,False,
id_str,Wed Nov 02 14:00:35 +0000 2022,1587806884421058560,1587806884421058560,"We’re shining a light on #NationalDiabetesAwarenessMonth. Thanks to amazing healthcare professionals, new therapies… https://t.co/eiG2MkKN70",True,,,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",,,,,,2875568656,,,,,,False,0,0,False,False,en,False,
name,Wed Nov 02 14:00:35 +0000 2022,1587806884421058560,1587806884421058560,"We’re shining a light on #NationalDiabetesAwarenessMonth. Thanks to amazing healthcare professionals, new therapies… https://t.co/eiG2MkKN70",True,,,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",,,,,,Foresters Financial,,,,,,False,0,0,False,False,en,False,
screen_name,Wed Nov 02 14:00:35 +0000 2022,1587806884421058560,1587806884421058560,"We’re shining a light on #NationalDiabetesAwarenessMonth. Thanks to amazing healthcare professionals, new therapies… https://t.co/eiG2MkKN70",True,,,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",,,,,,weareforesters,,,,,,False,0,0,False,False,en,False,
location,Wed Nov 02 14:00:35 +0000 2022,1587806884421058560,1587806884421058560,"We’re shining a light on #NationalDiabetesAwarenessMonth. Thanks to amazing healthcare professionals, new therapies… https://t.co/eiG2MkKN70",True,,,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",,,,,,North America,,,,,,False,0,0,False,False,en,False,
description,Wed Nov 02 14:00:35 +0000 2022,1587806884421058560,1587806884421058560,"We’re shining a light on #NationalDiabetesAwarenessMonth. Thanks to amazing healthcare professionals, new therapies… https://t.co/eiG2MkKN70",True,,,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",,,,,,We are a purpose-driven financial services provider. Our goal is to improve lives and build stronger communities around us.,,,,,,False,0,0,False,False,en,False,
url,Wed Nov 02 14:00:35 +0000 2022,1587806884421058560,1587806884421058560,"We’re shining a light on #NationalDiabetesAwarenessMonth. Thanks to amazing healthcare professionals, new therapies… https://t.co/eiG2MkKN70",True,,,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",,,,,,https://t.co/DB7WbgNHwV,,,,,,False,0,0,False,False,en,False,
entities,Wed Nov 02 14:00:35 +0000 2022,1587806884421058560,1587806884421058560,"We’re shining a light on #NationalDiabetesAwarenessMonth. Thanks to amazing healthcare professionals, new therapies… https://t.co/eiG2MkKN70",True,,,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",,,,,,"{'url': {'urls': [{'url': 'https://t.co/DB7WbgNHwV', 'expanded_url': 'http://www.foresters.com', 'display_url': 'foresters.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}",,,,,,False,0,0,False,False,en,False,
protected,Wed Nov 02 14:00:35 +0000 2022,1587806884421058560,1587806884421058560,"We’re shining a light on #NationalDiabetesAwarenessMonth. Thanks to amazing healthcare professionals, new therapies… https://t.co/eiG2MkKN70",True,,,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",,,,,,False,,,,,,False,0,0,False,False,en,False,
followers_count,Wed Nov 02 14:00:35 +0000 2022,1587806884421058560,1587806884421058560,"We’re shining a light on #NationalDiabetesAwarenessMonth. Thanks to amazing healthcare professionals, new therapies… https://t.co/eiG2MkKN70",True,,,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",,,,,,1472,,,,,,False,0,0,False,False,en,False,
friends_count,Wed Nov 02 14:00:35 +0000 2022,1587806884421058560,1587806884421058560,"We’re shining a light on #NationalDiabetesAwarenessMonth. Thanks to amazing healthcare professionals, new therapies… https://t.co/eiG2MkKN70",True,,,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",,,,,,115,,,,,,False,0,0,False,False,en,False,
listed_count,Wed Nov 02 14:00:35 +0000 2022,1587806884421058560,1587806884421058560,"We’re shining a light on #NationalDiabetesAwarenessMonth. Thanks to amazing healthcare professionals, new therapies… https://t.co/eiG2MkKN70",True,,,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",,,,,,30,,,,,,False,0,0,False,False,en,False,
created_at,Wed Nov 02 14:00:35 +0000 2022,1587806884421058560,1587806884421058560,"We’re shining a light on #NationalDiabetesAwarenessMonth. Thanks to amazing healthcare professionals, new therapies… https://t.co/eiG2MkKN70",True,,,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",,,,,,Thu Nov 13 19:49:49 +0000 2014,,,,,,False,0,0,False,False,en,False,
favourites_count,Wed Nov 02 14:00:35 +0000 2022,1587806884421058560,1587806884421058560,"We’re shining a light on #NationalDiabetesAwarenessMonth. Thanks to amazing healthcare professionals, new therapies… https://t.co/eiG2MkKN70",True,,,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",,,,,,1256,,,,,,False,0,0,False,False,en,False,
utc_offset,Wed Nov 02 14:00:35 +0000 2022,1587806884421058560,1587806884421058560,"We’re shining a light on #NationalDiabetesAwarenessMonth. Thanks to amazing healthcare professionals, new therapies… https://t.co/eiG2MkKN70",True,,,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",,,,,,,,,,,,False,0,0,False,False,en,False,
time_zone,Wed Nov 02 14:00:35 +0000 2022,1587806884421058560,1587806884421058560,"We’re shining a light on #NationalDiabetesAwarenessMonth. Thanks to amazing healthcare professionals, new therapies… https://t.co/eiG2MkKN70",True,,,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",,,,,,,,,,,,False,0,0,False,False,en,False,
