,sentence,sentence_rank,count,article_link
0,recent years,0.0723939777179616,2,https://techcrunch.com/2016/08/23/logikcull-raises-10m-to-let-lawyers-analyze-documents-at-the-speed-of-a-thousand-interns/
1,3x year,0.07163559184017587,1,https://techcrunch.com/2016/08/23/logikcull-raises-10m-to-let-lawyers-analyze-documents-at-the-speed-of-a-thousand-interns/
2,old scanned documents,0.06928776206083495,1,https://techcrunch.com/2016/08/23/logikcull-raises-10m-to-let-lawyers-analyze-documents-at-the-speed-of-a-thousand-interns/
3,documents,0.06802239974395402,4,https://techcrunch.com/2016/08/23/logikcull-raises-10m-to-let-lawyers-analyze-documents-at-the-speed-of-a-thousand-interns/
4,year,0.067664076140392,1,https://techcrunch.com/2016/08/23/logikcull-raises-10m-to-let-lawyers-analyze-documents-at-the-speed-of-a-thousand-interns/
5,email databases,0.06634664857147764,1,https://techcrunch.com/2016/08/23/logikcull-raises-10m-to-let-lawyers-analyze-documents-at-the-speed-of-a-thousand-interns/
6,time,0.06419795183364434,1,https://techcrunch.com/2016/08/23/logikcull-raises-10m-to-let-lawyers-analyze-documents-at-the-speed-of-a-thousand-interns/
7,specific FOIA requests,0.06418253078778823,1,https://techcrunch.com/2016/08/23/logikcull-raises-10m-to-let-lawyers-analyze-documents-at-the-speed-of-a-thousand-interns/
8,extra hours,0.06316907534594117,1,https://techcrunch.com/2016/08/23/logikcull-raises-10m-to-let-lawyers-analyze-documents-at-the-speed-of-a-thousand-interns/
9,legal fees,0.06248433871446986,1,https://techcrunch.com/2016/08/23/logikcull-raises-10m-to-let-lawyers-analyze-documents-at-the-speed-of-a-thousand-interns/
10,legal tech,0.05884053531304538,1,https://techcrunch.com/2016/08/23/logikcull-raises-10m-to-let-lawyers-analyze-documents-at-the-speed-of-a-thousand-interns/
11,hour,0.05818069938606399,1,https://techcrunch.com/2016/08/23/logikcull-raises-10m-to-let-lawyers-analyze-documents-at-the-speed-of-a-thousand-interns/
12,hours,0.05818069938606399,1,https://techcrunch.com/2016/08/23/logikcull-raises-10m-to-let-lawyers-analyze-documents-at-the-speed-of-a-thousand-interns/
13,different types,0.05779407793791345,1,https://techcrunch.com/2016/08/23/logikcull-raises-10m-to-let-lawyers-analyze-documents-at-the-speed-of-a-thousand-interns/
14,technology,0.05341236933950693,1,https://techcrunch.com/2016/08/23/logikcull-raises-10m-to-let-lawyers-analyze-documents-at-the-speed-of-a-thousand-interns/
15,other industries,0.052337805045410496,1,https://techcrunch.com/2016/08/23/logikcull-raises-10m-to-let-lawyers-analyze-documents-at-the-speed-of-a-thousand-interns/
16,FOIA,0.05143564753493369,2,https://techcrunch.com/2016/08/23/logikcull-raises-10m-to-let-lawyers-analyze-documents-at-the-speed-of-a-thousand-interns/
17,Storm Ventures,0.051241858230740435,1,https://techcrunch.com/2016/08/23/logikcull-raises-10m-to-let-lawyers-analyze-documents-at-the-speed-of-a-thousand-interns/
0,state court records,0.12734736784452783,1,https://techcrunch.com/2016/07/19/legalist-is-making-it-easier-for-lawyers-to-find-state-court-records/
1,court cases,0.12517892256573535,1,https://techcrunch.com/2016/07/19/legalist-is-making-it-easier-for-lawyers-to-find-state-court-records/
2,flagged cases,0.11554899300223431,1,https://techcrunch.com/2016/07/19/legalist-is-making-it-easier-for-lawyers-to-find-state-court-records/
3,case,0.11391417812471859,1,https://techcrunch.com/2016/07/19/legalist-is-making-it-easier-for-lawyers-to-find-state-court-records/
4,cases,0.11391417812471859,2,https://techcrunch.com/2016/07/19/legalist-is-making-it-easier-for-lawyers-to-find-state-court-records/
5,archived cases,0.1133457725962721,1,https://techcrunch.com/2016/07/19/legalist-is-making-it-easier-for-lawyers-to-find-state-court-records/
6,court records,0.11112064276634938,2,https://techcrunch.com/2016/07/19/legalist-is-making-it-easier-for-lawyers-to-find-state-court-records/
7,federal court records,0.10884310775414524,1,https://techcrunch.com/2016/07/19/legalist-is-making-it-easier-for-lawyers-to-find-state-court-records/
8,legal records,0.1052848174205906,1,https://techcrunch.com/2016/07/19/legalist-is-making-it-easier-for-lawyers-to-find-state-court-records/
9,federal records,0.09952652264580902,1,https://techcrunch.com/2016/07/19/legalist-is-making-it-easier-for-lawyers-to-find-state-court-records/
10,searchable records,0.09883250882034622,1,https://techcrunch.com/2016/07/19/legalist-is-making-it-easier-for-lawyers-to-find-state-court-records/
11,different databases,0.09787905734455535,1,https://techcrunch.com/2016/07/19/legalist-is-making-it-easier-for-lawyers-to-find-state-court-records/
12,records,0.09612090769535739,2,https://techcrunch.com/2016/07/19/legalist-is-making-it-easier-for-lawyers-to-find-state-court-records/
13,multiple states,0.09316711925182293,1,https://techcrunch.com/2016/07/19/legalist-is-making-it-easier-for-lawyers-to-find-state-court-records/
14,multiple counties,0.09269197886379293,1,https://techcrunch.com/2016/07/19/legalist-is-making-it-easier-for-lawyers-to-find-state-court-records/
15,most counties,0.09149459582732097,1,https://techcrunch.com/2016/07/19/legalist-is-making-it-easier-for-lawyers-to-find-state-court-records/
16,legal documents,0.0905222707914556,1,https://techcrunch.com/2016/07/19/legalist-is-making-it-easier-for-lawyers-to-find-state-court-records/
17,states,0.08793101969346115,2,https://techcrunch.com/2016/07/19/legalist-is-making-it-easier-for-lawyers-to-find-state-court-records/
18,county,0.08736427424774156,2,https://techcrunch.com/2016/07/19/legalist-is-making-it-easier-for-lawyers-to-find-state-court-records/
19,databases,0.08454765245104269,1,https://techcrunch.com/2016/07/19/legalist-is-making-it-easier-for-lawyers-to-find-state-court-records/
20,lawyers,0.08405761625667196,3,https://techcrunch.com/2016/07/19/legalist-is-making-it-easier-for-lawyers-to-find-state-court-records/
21,state and county records,0.08016897996113406,1,https://techcrunch.com/2016/07/19/legalist-is-making-it-easier-for-lawyers-to-find-state-court-records/
22,documents,0.07737758859888465,1,https://techcrunch.com/2016/07/19/legalist-is-making-it-easier-for-lawyers-to-find-state-court-records/
23,federal court,0.07634153616048933,1,https://techcrunch.com/2016/07/19/legalist-is-making-it-easier-for-lawyers-to-find-state-court-records/
24,email updates,0.06660146378400048,1,https://techcrunch.com/2016/07/19/legalist-is-making-it-easier-for-lawyers-to-find-state-court-records/
25,a certain case,0.06324903800108367,1,https://techcrunch.com/2016/07/19/legalist-is-making-it-easier-for-lawyers-to-find-state-court-records/
26,a specific case,0.06133803651720368,1,https://techcrunch.com/2016/07/19/legalist-is-making-it-easier-for-lawyers-to-find-state-court-records/
27,updates,0.0600294383300363,2,https://techcrunch.com/2016/07/19/legalist-is-making-it-easier-for-lawyers-to-find-state-court-records/
28,their state’s bar association,0.05823562411862348,1,https://techcrunch.com/2016/07/19/legalist-is-making-it-easier-for-lawyers-to-find-state-court-records/
29,even different databases providers,0.05622308210139267,1,https://techcrunch.com/2016/07/19/legalist-is-making-it-easier-for-lawyers-to-find-state-court-records/
30,10 different states,0.05329495118991256,1,https://techcrunch.com/2016/07/19/legalist-is-making-it-easier-for-lawyers-to-find-state-court-records/
31,one main searchable database,0.05199727408777129,1,https://techcrunch.com/2016/07/19/legalist-is-making-it-easier-for-lawyers-to-find-state-court-records/
32,"110,000 different lawyers",0.051708862673053246,1,https://techcrunch.com/2016/07/19/legalist-is-making-it-easier-for-lawyers-to-find-state-court-records/
33,additional features,0.0515427488819461,1,https://techcrunch.com/2016/07/19/legalist-is-making-it-easier-for-lawyers-to-find-state-court-records/
0,legal disputes,0.07141593617123368,1,https://techcrunch.com/2022/03/16/legal-tech-startups-bringing-law-order-to-fragmented-industry/
1,Charge Ventures,0.07117207798393156,2,https://techcrunch.com/2022/03/16/legal-tech-startups-bringing-law-order-to-fragmented-industry/
2,New Era total funding,0.06768751871751447,1,https://techcrunch.com/2022/03/16/legal-tech-startups-bringing-law-order-to-fragmented-industry/
3,Alumni Ventures,0.06742034660631455,2,https://techcrunch.com/2022/03/16/legal-tech-startups-bringing-law-order-to-fragmented-industry/
4,Nextview Ventures,0.06664249180309287,2,https://techcrunch.com/2022/03/16/legal-tech-startups-bringing-law-order-to-fragmented-industry/
5,Motivate Ventures,0.06602853384564553,2,https://techcrunch.com/2022/03/16/legal-tech-startups-bringing-law-order-to-fragmented-industry/
6,legal technology,0.06559790440879656,1,https://techcrunch.com/2022/03/16/legal-tech-startups-bringing-law-order-to-fragmented-industry/
7,Honeystone Ventures,0.06531347280425724,2,https://techcrunch.com/2022/03/16/legal-tech-startups-bringing-law-order-to-fragmented-industry/
8,legal tech startups,0.06420033380480593,1,https://techcrunch.com/2022/03/16/legal-tech-startups-bringing-law-order-to-fragmented-industry/
9,legal tech,0.06282301161999436,2,https://techcrunch.com/2022/03/16/legal-tech-startups-bringing-law-order-to-fragmented-industry/
10,seed funding,0.06075206712104471,2,https://techcrunch.com/2022/03/16/legal-tech-startups-bringing-law-order-to-fragmented-industry/
11,Many firms,0.06055797804744371,1,https://techcrunch.com/2022/03/16/legal-tech-startups-bringing-law-order-to-fragmented-industry/
12,New Era ADR,0.059919814086209895,5,https://techcrunch.com/2022/03/16/legal-tech-startups-bringing-law-order-to-fragmented-industry/
13,previous years,0.05953398405128271,2,https://techcrunch.com/2022/03/16/legal-tech-startups-bringing-law-order-to-fragmented-industry/
14,Series A funding,0.059037517495135305,2,https://techcrunch.com/2022/03/16/legal-tech-startups-bringing-law-order-to-fragmented-industry/
15,Co-founder Rich Lee,0.05871432528046199,1,https://techcrunch.com/2022/03/16/legal-tech-startups-bringing-law-order-to-fragmented-industry/
16,New Era,0.05869902829426564,7,https://techcrunch.com/2022/03/16/legal-tech-startups-bringing-law-order-to-fragmented-industry/
17,years,0.057767675818929956,1,https://techcrunch.com/2022/03/16/legal-tech-startups-bringing-law-order-to-fragmented-industry/
18,binding resolutions,0.057602674214816824,1,https://techcrunch.com/2022/03/16/legal-tech-startups-bringing-law-order-to-fragmented-industry/
19,firms,0.056508471020361196,1,https://techcrunch.com/2022/03/16/legal-tech-startups-bringing-law-order-to-fragmented-industry/
20,venture capital funding,0.055752208134400474,1,https://techcrunch.com/2022/03/16/legal-tech-startups-bringing-law-order-to-fragmented-industry/
21,Personal injury lawyers,0.05426268482074359,1,https://techcrunch.com/2022/03/16/legal-tech-startups-bringing-law-order-to-fragmented-industry/
22,e-billing technology,0.0542142460598969,1,https://techcrunch.com/2022/03/16/legal-tech-startups-bringing-law-order-to-fragmented-industry/
23,disputes,0.05382866513333158,1,https://techcrunch.com/2022/03/16/legal-tech-startups-bringing-law-order-to-fragmented-industry/
24,-founder Jackson Moses,0.052784954944586376,1,https://techcrunch.com/2022/03/16/legal-tech-startups-bringing-law-order-to-fragmented-industry/
25,-founder Vijay Krishnan,0.052784954944586376,1,https://techcrunch.com/2022/03/16/legal-tech-startups-bringing-law-order-to-fragmented-industry/
26,Jump Capital,0.05216537371735688,2,https://techcrunch.com/2022/03/16/legal-tech-startups-bringing-law-order-to-fragmented-industry/
27,Stonks founder Ali Moiz,0.05099624485401693,1,https://techcrunch.com/2022/03/16/legal-tech-startups-bringing-law-order-to-fragmented-industry/
0,King Law,0.10517759209475,1,https://techcrunch.com/2021/04/27/canadas-newest-unicorn-clio-raises-110m-at-a-1-6b-valuation-for-legal-tech/
1,Locks Law,0.09000179488075405,2,https://techcrunch.com/2021/04/27/canadas-newest-unicorn-clio-raises-110m-at-a-1-6b-valuation-for-legal-tech/
2,law firms,0.08947797258078984,1,https://techcrunch.com/2021/04/27/canadas-newest-unicorn-clio-raises-110m-at-a-1-6b-valuation-for-legal-tech/
3,small firms,0.08623994144716364,1,https://techcrunch.com/2021/04/27/canadas-newest-unicorn-clio-raises-110m-at-a-1-6b-valuation-for-legal-tech/
4,legal practice management software,0.08609370138367098,1,https://techcrunch.com/2021/04/27/canadas-newest-unicorn-clio-raises-110m-at-a-1-6b-valuation-for-legal-tech/
5,legal technology,0.08517513887201203,1,https://techcrunch.com/2021/04/27/canadas-newest-unicorn-clio-raises-110m-at-a-1-6b-valuation-for-legal-tech/
6,legal services,0.08458836655533389,3,https://techcrunch.com/2021/04/27/canadas-newest-unicorn-clio-raises-110m-at-a-1-6b-valuation-for-legal-tech/
7,legal CRM software,0.08288057881170184,1,https://techcrunch.com/2021/04/27/canadas-newest-unicorn-clio-raises-110m-at-a-1-6b-valuation-for-legal-tech/
8,legal professionals,0.07941194515106494,2,https://techcrunch.com/2021/04/27/canadas-newest-unicorn-clio-raises-110m-at-a-1-6b-valuation-for-legal-tech/
9,Many firms,0.07913540939378175,1,https://techcrunch.com/2021/04/27/canadas-newest-unicorn-clio-raises-110m-at-a-1-6b-valuation-for-legal-tech/
10,legal aid,0.07895769935014069,1,https://techcrunch.com/2021/04/27/canadas-newest-unicorn-clio-raises-110m-at-a-1-6b-valuation-for-legal-tech/
11,larger firms,0.0775645050289426,1,https://techcrunch.com/2021/04/27/canadas-newest-unicorn-clio-raises-110m-at-a-1-6b-valuation-for-legal-tech/
12,solo lawyers,0.06622266398825886,1,https://techcrunch.com/2021/04/27/canadas-newest-unicorn-clio-raises-110m-at-a-1-6b-valuation-for-legal-tech/
13,law practices,0.06515036787667561,1,https://techcrunch.com/2021/04/27/canadas-newest-unicorn-clio-raises-110m-at-a-1-6b-valuation-for-legal-tech/
14,OMERS Growth Equity managing director Mark Shulgan,0.06460359647010977,1,https://techcrunch.com/2021/04/27/canadas-newest-unicorn-clio-raises-110m-at-a-1-6b-valuation-for-legal-tech/
15,Clio,0.06369401977224222,29,https://techcrunch.com/2021/04/27/canadas-newest-unicorn-clio-raises-110m-at-a-1-6b-valuation-for-legal-tech/
16,cloud-based legal practice management,0.06252819223405358,1,https://techcrunch.com/2021/04/27/canadas-newest-unicorn-clio-raises-110m-at-a-1-6b-valuation-for-legal-tech/
17,Newton,0.062229293663084086,14,https://techcrunch.com/2021/04/27/canadas-newest-unicorn-clio-raises-110m-at-a-1-6b-valuation-for-legal-tech/
18,Jack Newton,0.06160225853993838,1,https://techcrunch.com/2021/04/27/canadas-newest-unicorn-clio-raises-110m-at-a-1-6b-valuation-for-legal-tech/
19,CEO Jack Newton,0.05859808197649147,1,https://techcrunch.com/2021/04/27/canadas-newest-unicorn-clio-raises-110m-at-a-1-6b-valuation-for-legal-tech/
20,client data,0.05850587841837502,1,https://techcrunch.com/2021/04/27/canadas-newest-unicorn-clio-raises-110m-at-a-1-6b-valuation-for-legal-tech/
21,client intake,0.05805754803592594,1,https://techcrunch.com/2021/04/27/canadas-newest-unicorn-clio-raises-110m-at-a-1-6b-valuation-for-legal-tech/
22,Lawyers,0.05783342500102697,1,https://techcrunch.com/2021/04/27/canadas-newest-unicorn-clio-raises-110m-at-a-1-6b-valuation-for-legal-tech/
23,lawyers,0.05783342500102697,4,https://techcrunch.com/2021/04/27/canadas-newest-unicorn-clio-raises-110m-at-a-1-6b-valuation-for-legal-tech/
24,OMERS Growth Equity,0.056283701874578644,2,https://techcrunch.com/2021/04/27/canadas-newest-unicorn-clio-raises-110m-at-a-1-6b-valuation-for-legal-tech/
25,clients,0.05560167972223102,1,https://techcrunch.com/2021/04/27/canadas-newest-unicorn-clio-raises-110m-at-a-1-6b-valuation-for-legal-tech/
26,not small law firms,0.05446210837019631,1,https://techcrunch.com/2021/04/27/canadas-newest-unicorn-clio-raises-110m-at-a-1-6b-valuation-for-legal-tech/
27,Growth Equity,0.051664421133167396,1,https://techcrunch.com/2021/04/27/canadas-newest-unicorn-clio-raises-110m-at-a-1-6b-valuation-for-legal-tech/
28,T. Rowe Price Associates Inc.,0.05080623117235469,2,https://techcrunch.com/2021/04/27/canadas-newest-unicorn-clio-raises-110m-at-a-1-6b-valuation-for-legal-tech/
0,Battlefield,0.08018513711606684,4,https://techcrunch.com/2020/11/20/onit-acquires-legal-startup-mccarthyfinch-to-inject-ai-into-legal-workflows/
1,Nick Whitehouse,0.07553896512684695,2,https://techcrunch.com/2020/11/20/onit-acquires-legal-startup-mccarthyfinch-to-inject-ai-into-legal-workflows/
2,last week,0.07250205898362458,1,https://techcrunch.com/2020/11/20/onit-acquires-legal-startup-mccarthyfinch-to-inject-ai-into-legal-workflows/
3,Whitehouse,0.07087652838329161,3,https://techcrunch.com/2020/11/20/onit-acquires-legal-startup-mccarthyfinch-to-inject-ai-into-legal-workflows/
